"site","date","daily_mean_temp","daily_max_temp","daily_min_temp","daily_90th","daily_10th","daily_range_temp","daily_corrected_range_temp","gdd","cumulative_gdd"
"MI",2024-06-06,12.7544117647059,21.46,10.66,14.87,11.27,10.8,3.6,8.07,3346.64
"MI",2024-06-07,13.066962962963,23.08,10.8,15.44,11.308,12.28,4.132,8.374,3355.014
"MI",2024-06-08,12.7701492537313,22.7,11.12,14.59,11.36,11.58,3.23,7.975,3362.989
"MI",2024-06-09,12.2634782608696,19.88,11.18,13.158,11.36,8.7,1.798,7.259,3370.248
"MI",2024-06-10,12.494964028777,16.3,11.34,15.372,11.42,4.96,3.952,8.396,3378.644
"MI",2024-06-11,12.133006993007,14.48,10.98,13.432,11.18,3.5,2.252,7.306,3385.95
"MI",2024-06-12,13.4494285714286,16.42,11.38,15.148,12.038,5.04,3.11,8.593,3394.543
"MI",2024-06-13,13.1090780141844,15.04,11.9,14.26,12.1,3.14,2.16,8.18,3402.723
"MI",2024-06-14,12.2779020979021,13.44,11.16,12.832,11.36,2.28,1.472,7.096,3409.819
"MI",2024-06-15,11.8227972027972,13.38,10.96,13.016,11.28,2.42,1.736,7.148,3416.967
"MI",2024-06-16,12.8777464788732,15.02,10.96,14.38,11.16,4.06,3.22,7.77,3424.737
"MI",2024-06-17,12.6237762237762,13.68,11.34,13.456,12.084,2.34,1.372,7.77,3432.507
"MI",2024-06-18,12.8514685314685,15.04,11.22,14.208,11.544,3.82,2.664,7.876,3440.383
"MI",2024-06-19,13.7854545454545,16.42,11.4,15.972,11.928,5.02,4.044,8.95,3449.333
"MI",2024-06-20,14.1773426573427,18.64,12,16.112,13.02,6.64,3.092,9.566,3458.899
"MI",2024-06-21,14.1215037593985,22.96,12.92,15.912,12.96,10.04,2.952,9.436,3468.335
"MI",2024-06-22,13.2935338345865,21.86,12,14.608,12.28,9.86,2.328,8.444,3476.779
"MI",2024-06-23,13.226962962963,22.06,11.8,14.42,12.204,10.26,2.216,8.312,3485.091
"MI",2024-06-24,13.935303030303,28.26,12.22,15.956,12.36,16.04,3.596,9.158,3494.249
"MI",2024-06-25,14.9279411764706,21.14,12.68,18.06,12.89,8.46,5.17,10.475,3504.724
"MI",2024-06-26,13.4145070422535,16.34,11.92,14.91,12.182,4.42,2.728,8.546,3513.27
"MI",2024-06-27,12.6337062937063,13.64,11.54,13.256,11.94,2.1,1.316,7.598,3520.868
"MI",2024-06-28,13.8605594405594,16.78,11.88,15.776,12.384,4.9,3.392,9.08,3529.948
"MI",2024-06-29,13.4835211267606,16.32,11.88,14.794,12.44,4.44,2.354,8.617,3538.565
"MI",2024-06-30,12.9156643356643,14.54,12.04,13.86,12.24,2.5,1.62,8.05,3546.615
"MI",2024-07-01,13.6521739130435,16.76,11.88,15.892,12.188,4.88,3.704,9.04,3555.655
"MI",2024-07-02,13.0941258741259,15.36,12.1,14.496,12.364,3.26,2.132,8.43,3564.085
"MI",2024-07-03,13.4956834532374,19.9,11.86,15.708,12.236,8.04,3.472,8.972,3573.057
"MI",2024-07-04,14.8403174603175,24.12,12.1,17.69,12.56,12.02,5.13,10.125,3583.182
"MI",2024-07-05,14.69888,20.36,12.7,16.948,13.66,7.66,3.288,10.304,3593.486
"MI",2024-07-06,14.7352459016393,21.14,12.78,16.922,13.36,8.36,3.562,10.141,3603.627
"MI",2024-07-07,15.0093129770992,22.88,13.18,19,13.34,9.7,5.66,11.17,3614.797
"MI",2024-07-08,14.6482269503546,20.88,12.9,17.6,13.22,7.98,4.38,10.41,3625.207
"MI",2024-07-09,14.6592700729927,21.02,12.8,16.484,13.14,8.22,3.344,9.812,3635.019
"MI",2024-07-10,13.8325352112676,15.74,12.56,14.956,12.78,3.18,2.176,8.868,3643.887
"MI",2024-07-11,14.7365714285714,18.06,13,16.762,13.34,5.06,3.422,10.051,3653.938
"MI",2024-07-12,14.220979020979,16.18,13.06,15.5,13.36,3.12,2.14,9.43,3663.368
"MI",2024-07-13,14.7789928057554,17.54,13.32,16.108,13.576,4.22,2.532,9.842,3673.21
"MI",2024-07-14,15.008,19.88,12.76,16.536,13.092,7.12,3.444,9.814,3683.024
"MI",2024-07-15,13.882676056338,15.46,12.66,14.938,12.84,2.8,2.098,8.889,3691.913
"MI",2024-07-16,15.7655319148936,17.4,13.26,16.98,14.1,4.14,2.88,10.54,3702.453
"MI",2024-07-17,16.0055319148936,19.04,13.3,18.3,13.72,5.74,4.58,11.01,3713.463
"MI",2024-07-18,15.1812587412587,18.12,13.6,17.256,14,4.52,3.256,10.628,3724.091
"MI",2024-07-19,15.5422377622378,19.64,13.56,18.52,13.952,6.08,4.568,11.236,3735.327
"MI",2024-07-20,16.305303030303,26.12,14.12,20.414,14.402,12,6.012,12.408,3747.735
"MI",2024-07-21,15.8512056737589,18.92,13.84,18.52,14.36,5.08,4.16,11.44,3759.175
"MI",2024-07-22,14.88,18.04,13.26,16.46,13.702,4.78,2.758,10.081,3769.256
"MI",2024-07-23,15.8637313432836,24.1,13.8,18.096,13.96,10.3,4.136,11.028,3780.284
"MI",2024-07-24,14.8743661971831,19.86,13.16,16.448,13.588,6.7,2.86,10.018,3790.302
"MI",2024-07-25,14.2613986013986,16.96,13.1,16.1,13.304,3.86,2.796,9.702,3800.004
"MI",2024-07-26,14.7887323943662,17.56,13.16,16.54,13.322,4.4,3.218,9.931,3809.935
"MI",2024-07-27,14.2934265734266,16.54,13.2,16.056,13.344,3.34,2.712,9.7,3819.635
"MI",2024-07-28,13.5281118881119,14.46,12.7,14.176,13.024,1.76,1.152,8.6,3828.235
"MI",2024-07-29,13.4957746478873,15,12.92,14.8,13,2.08,1.8,8.9,3837.135
"MI",2024-07-30,13.5976223776224,15.2,12.88,14.648,12.98,2.32,1.668,8.814,3845.949
"MI",2024-07-31,14.2078873239437,16.38,13.08,15.6,13.28,3.3,2.32,9.44,3855.389
"MI",2024-08-01,15.8295774647887,18.32,13.4,17.992,14.372,4.92,3.62,11.182,3866.571
"MI",2024-08-02,15.4195774647887,19.54,13.24,17.794,13.962,6.3,3.832,10.878,3877.449
"MI",2024-08-03,14.5340845070423,18.14,12.96,16.656,13.142,5.18,3.514,9.899,3887.348
"MI",2024-08-04,14.9601398601399,19.9,12.88,17.836,13.18,7.02,4.656,10.508,3897.856
"MI",2024-08-05,14.2729577464789,18.08,12.86,16.216,13.142,5.22,3.074,9.679,3907.535
"MI",2024-08-06,13.8208391608392,15.02,12.9,14.696,13.12,2.12,1.576,8.908,3916.443
"MI",2024-08-07,14.799014084507,18.38,12.92,17.47,13.162,5.46,4.308,10.316,3926.759
"MI",2024-08-08,15.6554285714286,18.98,13.22,18.582,14.126,5.76,4.456,11.354,3938.113
"MI",2024-08-09,14.8525352112676,17.56,13.04,16.838,13.382,4.52,3.456,10.11,3948.223
"MI",2024-08-10,13.9717482517483,16.58,13.04,15.08,13.104,3.54,1.976,9.092,3957.315
"MI",2024-08-11,13.9,15.6,12.86,15.2,12.92,2.74,2.28,9.06,3966.375
"MI",2024-08-12,13.8724475524476,16.22,12.98,15.316,13.14,3.24,2.176,9.228,3975.603
"MI",2024-08-13,13.9071328671329,15.32,13.08,14.768,13.144,2.24,1.624,8.956,3984.559
"MI",2024-08-14,14.4387234042553,16.68,13.18,16.22,13.38,3.5,2.84,9.8,3994.359
"MI",2024-08-15,14.7613986013986,17.82,13.14,17.096,13.38,4.68,3.716,10.238,4004.597
"MI",2024-08-16,14.6635460992908,16.7,13.18,16.06,13.32,3.52,2.74,9.69,4014.287
"MI",2024-08-17,15.5847552447552,17.9,13.52,17.392,13.88,4.38,3.512,10.636,4024.923
"MI",2024-08-18,14.8503496503497,18.96,13.42,16.828,13.9,5.54,2.928,10.364,4035.287
"MI",2024-08-19,14.9070921985816,20.6,13.36,17.66,13.48,7.24,4.18,10.57,4045.857
"MI",2024-08-20,14.327972027972,16.2,13.1,15.796,13.284,3.1,2.512,9.54,4055.397
"MI",2024-08-21,13.8416129032258,15.46,12.86,14.954,13.006,2.6,1.948,8.98,4064.377
"MI",2024-08-22,14.1933802816901,16.72,13.1,16.252,13.3,3.62,2.952,9.776,4074.153
"MI",2024-08-23,13.7404054054054,15.6,13,14.926,13.114,2.6,1.812,9.02,4083.173
"MI",2024-08-24,13.2755102040816,13.58,12.84,13.48,13.012,0.74,0.468,8.246,4091.419
"MI",2024-08-25,13.6056,14.56,12.9,14.222,13.218,1.66,1.004,8.72,4100.139
"MI",2024-08-26,13.9291034482759,15.16,13.12,14.652,13.368,2.04,1.284,9.01,4109.149
"MI",2024-08-27,13.885306122449,15.28,13.1,14.456,13.28,2.18,1.176,8.868,4118.017
"MI",2024-08-28,14.676496350365,16.24,13.14,15.876,13.432,3.1,2.444,9.654,4127.671
"MI",2024-08-29,14.7552380952381,16.08,13.64,15.624,14.16,2.44,1.464,9.892,4137.563
"MI",2024-08-30,14.356231884058,16.28,13.42,14.99,13.78,2.86,1.21,9.385,4146.948
"MI",2024-08-31,14.6076923076923,16.5,13.8,15.344,14.018,2.7,1.326,9.681,4156.629
"MI",2024-09-01,14.7448854961832,19.42,13.62,16.38,14,5.8,2.38,10.19,4166.819
"MI",2024-09-02,13.8987323943662,15.82,13.34,14.514,13.46,2.48,1.054,8.987,4175.806
"MI",2024-09-03,14.2584172661871,16.96,13.34,15.744,13.5,3.62,2.244,9.622,4185.428
"MI",2024-09-04,15.1430555555556,18.08,13.36,16.99,13.602,4.72,3.388,10.296,4195.724
"MI",2024-09-05,15.1018705035971,17.52,13.7,16.308,14.18,3.82,2.128,10.244,4205.968
"MI",2024-09-06,15.219,17.7,13.44,17.142,13.838,4.26,3.304,10.49,4216.458
"MI",2024-09-07,14.979,17.7,13.5,16.664,13.8,4.2,2.864,10.232,4226.69
"MI",2024-09-08,14.2024,16.22,13.42,15.862,13.558,2.8,2.304,9.71,4236.4
"MI",2024-09-09,14.1065359477124,15.16,13.46,14.836,13.62,1.7,1.216,9.228,4245.628
"MI",2024-09-10,14.0394557823129,15.42,13.36,15.04,13.46,2.06,1.58,9.25,4254.878
"MI",2024-09-11,13.9748993288591,15.18,13.44,14.64,13.64,1.74,1,9.14,4264.018
"MI",2024-09-12,14.2393333333333,15.06,13.42,14.742,13.58,1.64,1.162,9.161,4273.179
"MI",2024-09-13,14.0725874125874,15.58,13.3,14.716,13.56,2.28,1.156,9.138,4282.317
"MI",2024-09-14,14.1164705882353,15.2,13.34,14.768,13.584,1.86,1.184,9.176,4291.493
"MI",2024-09-15,14.5151773049645,16,13.32,15.68,13.58,2.68,2.1,9.63,4301.123
"MI",2024-09-16,14.061610738255,16.18,13.18,14.64,13.536,3,1.104,9.088,4310.211
"MI",2024-09-17,13.5861538461538,15.9,13.06,13.888,13.18,2.84,0.708000000000002,8.534,4318.745
"MI",2024-09-18,13.7991891891892,15,12.98,14.846,13.1,2.02,1.746,8.973,4327.718
"MI",2024-09-19,13.9824489795918,15.76,13.06,15.096,13.16,2.7,1.936,9.128,4336.846
"MI",2024-09-20,13.5193150684932,14.68,13.02,14.17,13.13,1.66,1.04,8.65,4345.496
"MI",2024-09-21,13.5267605633803,15.6,9.96,15.008,13.062,5.64,1.946,9.035,4354.531
"MI",2024-09-22,13.3937414965986,15.32,10.36,14.376,13.14,4.96,1.236,8.758,4363.289
"MI",2024-09-23,13.6500662251656,15.06,13.02,14.62,13.08,2.04,1.54,8.85,4372.139
"MI",2024-09-24,13.7749315068493,14.98,13.04,14.36,13.15,1.94,1.21,8.755,4380.894
"MI",2024-09-25,13.4887837837838,14.2,13,14.08,13.14,1.2,0.94,8.61,4389.504
"MI",2024-09-26,13.5247619047619,14.66,12.88,14.36,13.16,1.78,1.2,8.76,4398.264
"MI",2024-09-27,13.8792258064516,15.1,13.2,14.98,13.26,1.9,1.72,9.12,4407.384
"MI",2024-09-28,14.2222666666667,14.84,13.74,14.52,13.918,1.1,0.602,9.219,4416.603
"MI",2024-09-29,13.5943421052632,14.08,13.16,13.958,13.3,0.92,0.657999999999999,8.629,4425.232
"MI",2024-09-30,13.5754362416107,14.46,12.96,14,13.14,1.5,0.859999999999999,8.57,4433.802
"MI",2024-10-01,13.5796103896104,14.32,13.16,14.074,13.26,1.16,0.814,8.667,4442.469
"MI",2024-10-02,13.5175510204082,14.28,13.04,14.008,13.12,1.24,0.888,8.564,4451.033
"MI",2024-10-03,13.4684,14.16,12.94,14.02,13.02,1.22,1,8.52,4459.553
"MI",2024-10-04,13.1813605442177,13.7,12.94,13.56,12.98,0.76,0.58,8.27,4467.823
"MI",2024-10-05,13.1876510067114,13.82,12.44,13.64,12.88,1.38,0.76,8.26,4476.083
"MI",2024-10-06,13.0909933774834,13.44,12.62,13.36,12.78,0.82,0.58,8.07,4484.153
"MI",2024-10-07,13.1194557823129,13.8,12.4,13.688,12.86,1.4,0.827999999999999,8.274,4492.427
"MI",2024-10-08,13.0161643835616,13.66,12.66,13.38,12.7,1,0.680000000000001,8.04,4500.467
"MI",2024-10-09,13.2032876712329,13.9,12.6,13.62,12.88,1.3,0.74,8.25,4508.717
"MI",2024-10-10,13.3713333333333,14.04,12.6,13.942,12.82,1.44,1.122,8.381,4517.098
"MI",2024-10-11,13.2371428571429,13.66,12.86,13.568,13,0.800000000000001,0.568000000000001,8.284,4525.382
"MI",2024-10-12,13.1268456375839,13.4,12.78,13.34,12.98,0.620000000000001,0.359999999999999,8.16,4533.542
"MI",2024-10-13,13.092,13.38,12.62,13.34,12.92,0.760000000000002,0.42,8.13,4541.672
"MI",2024-10-14,13.02875,13.32,12.86,13.234,12.88,0.460000000000001,0.354000000000001,8.057,4549.729
"MI",2024-10-15,13.0496,13.52,12.7,13.42,12.78,0.82,0.640000000000001,8.1,4557.829
"MI",2024-10-16,12.7084563758389,13.04,12.22,12.94,12.58,0.819999999999999,0.359999999999999,7.76,4565.589
"MI",2024-10-17,12.6071014492754,12.94,8.38,12.9,12.46,4.56,0.44,7.68,4573.269
"MI",2024-10-18,12.3094366197183,12.76,8.2,12.638,12.364,4.56,0.273999999999999,7.501,4580.77
"MI",2024-10-19,12.3940277777778,13.04,11.2,12.64,12.182,1.84,0.458,7.411,4588.181
"MI",2024-10-20,12.6718248175182,14.78,12.2,12.896,12.292,2.58,0.604000000000001,7.594,4595.775
"MI",2024-10-21,12.2047297297297,12.88,9.06,12.706,10.542,3.82,2.164,6.624,4602.399
"MI",2024-10-22,11.965652173913,12.98,7.5,12.9,9.41,5.48,3.49,6.155,4608.554
"MI",2024-10-23,12.1403007518797,12.52,7.26,12.456,12.228,5.26,0.228,7.342,4615.896
"MI",2024-10-24,12.3097931034483,12.7,11.42,12.612,11.92,1.28,0.691999999999998,7.266,4623.162
"MI",2024-10-25,12.0731468531469,12.44,11.08,12.356,11.452,1.36,0.904000000000002,6.904,4630.066
"MI",2024-10-26,12.2878321678322,12.4,12.2,12.34,12.22,0.200000000000001,0.119999999999999,7.28,4637.346
"MI",2024-10-27,12.2314685314685,12.34,11.86,12.32,12.14,0.48,0.18,7.23,4644.576
"MI",2024-10-28,12.1416326530612,12.3,11.92,12.26,11.98,0.380000000000001,0.279999999999999,7.12,4651.696
"MI",2024-10-29,12.1424489795918,12.32,11.92,12.228,12.06,0.4,0.168000000000001,7.144,4658.84
"MI",2024-10-30,11.9703448275862,12.12,11.62,12.092,11.748,0.5,0.343999999999999,6.92,4665.76
"MI",2024-10-31,11.9029370629371,12.08,11.04,12.04,11.784,1.04,0.256,6.912,4672.672
"MI",2024-11-01,11.7773611111111,12.02,11.1,11.92,11.52,0.92,0.4,6.72,4679.392
"MI",2024-11-02,11.8542657342657,12.08,10.88,11.98,11.6,1.2,0.380000000000001,6.79,4686.182
"MI",2024-11-03,11.7520895522388,11.9,10.74,11.88,11.6,1.16,0.280000000000001,6.74,4692.922
"MI",2024-11-04,11.5052112676056,11.88,9.16,11.86,10.966,2.72,0.893999999999998,6.413,4699.335
"MI",2024-11-05,11.2751111111111,11.74,6.14,11.74,11.296,5.6,0.444000000000001,6.518,4705.853
"MI",2024-11-06,11.2726086956522,11.82,7.1,11.78,10.402,4.72,1.378,6.091,4711.944
"MI",2024-11-07,11.344962406015,11.82,5.6,11.756,10.92,6.22,0.836,6.338,4718.282
"MI",2024-11-08,11.5690909090909,11.82,10.6,11.8,11.108,1.22,0.692,6.454,4724.736
"MI",2024-11-09,11.6309090909091,11.76,11.38,11.72,11.4,0.379999999999999,0.32,6.56,4731.296
"MI",2024-11-10,11.6321678321678,11.84,11.34,11.78,11.5,0.5,0.279999999999999,6.64,4737.936
"MI",2024-11-11,11.5902097902098,11.74,11.16,11.72,11.28,0.58,0.440000000000001,6.5,4744.436
"MI",2024-11-12,11.5970833333333,11.8,11.44,11.76,11.46,0.360000000000001,0.299999999999999,6.61,4751.046
"MI",2024-11-13,11.534965034965,11.68,11.26,11.656,11.364,0.42,0.292000000000002,6.51,4757.556
"MI",2024-11-14,11.2241428571429,11.62,6.92,11.6,11.32,4.7,0.279999999999999,6.46,4764.016
"MI",2024-11-15,10.8827338129496,11.56,4.34,11.56,10.968,7.22,0.592000000000001,6.264,4770.28
"MI",2024-11-16,10.9889705882353,11.5,4.08,11.46,10.83,7.42,0.630000000000001,6.145,4776.425
"MI",2024-11-17,11.0468085106383,11.46,4.76,11.44,10.14,6.7,1.3,5.79,4782.215
"MI",2024-11-18,10.4185915492958,11.32,4.74,11.3,5.392,6.58,5.908,3.346,4785.561
"MI",2024-11-19,10.3557894736842,11.32,4.04,11.26,10.148,7.28,1.112,5.704,4791.265
"MI",2024-11-20,10.7670833333333,11.2,9.44,11.074,10.212,1.76,0.862000000000002,5.643,4796.908
"MI",2024-11-21,10.736462585034,11.22,10.02,11.2,10.42,1.2,0.779999999999999,5.81,4802.718
"MI",2024-11-22,10.7045833333333,11.1,10,11.08,10.14,1.1,0.94,5.61,4808.328
"MI",2024-11-23,10.9737062937063,11.26,10.56,11.236,10.68,0.699999999999999,0.556000000000001,5.958,4814.286
"MI",2024-11-24,10.6806802721088,11.04,10.16,10.92,10.44,0.879999999999999,0.48,5.68,4819.966
"MI",2024-11-25,10.4745454545455,10.74,10.08,10.64,10.204,0.66,0.436000000000002,5.422,4825.388
"MI",2024-11-26,10.4969444444444,11.08,9.96,10.974,10,1.12,0.974,5.487,4830.875
"MI",2024-11-27,10.6662937062937,11.02,9.5,10.96,10.32,1.52,0.640000000000001,5.64,4836.515
"MI",2024-11-28,10.1924137931034,11.08,8.22,11.012,9.112,2.86,1.9,5.062,4841.577
"MI",2024-11-29,10.2829411764706,10.94,4.94,10.9,9.67,6,1.23,5.285,4846.862
"MI",2024-11-30,10.3670149253731,10.78,4.1,10.7,10.088,6.68,0.612,5.394,4852.256
"MI",2024-12-01,10.2044444444444,10.8,4.88,10.74,9.688,5.92,1.052,5.214,4857.47
"MI",2024-12-02,9.93036496350365,10.88,4.88,10.8,9.496,6,1.304,5.148,4862.618
"MI",2024-12-03,9.76765957446809,10.78,4.08,10.74,8.58,6.7,2.16,4.66,4867.278
"MI",2024-12-04,10.2154330708661,10.74,4,10.72,9.94,6.74,0.780000000000001,5.33,4872.608
"MI",2024-12-05,10.500826446281,10.74,9.06,10.7,10.28,1.68,0.42,5.49,4878.098
"MI",2024-12-06,10.1563235294118,10.76,4.54,10.74,9.82,6.22,0.92,5.28,4883.378
"MI",2024-12-07,10.5823776223776,10.76,10.32,10.74,10.4,0.44,0.34,5.57,4888.948
"MI",2024-12-08,10.3541258741259,10.74,9.66,10.716,9.88,1.08,0.836,5.298,4894.246
"MI",2024-12-09,10.1734265734266,10.44,9.3,10.38,9.852,1.14,0.528,5.116,4899.362
"MI",2024-12-10,9.60310810810811,10.52,8.74,10.32,8.974,1.78,1.346,4.647,4904.009
"MI",2024-12-11,10.0621276595745,10.64,8.56,10.62,9.56,2.08,1.06,5.09,4909.099
"MI",2024-12-12,9.88214285714286,10.66,6.64,10.602,9.368,4.02,1.234,4.985,4914.084
"MI",2024-12-13,10.0254285714286,10.66,6.54,10.64,9.7,4.12,0.940000000000001,5.17,4919.254
"MI",2024-12-14,9.97887323943662,10.64,4.64,10.618,9.402,6,1.216,5.01,4924.264
"MI",2024-12-15,9.8263309352518,10.54,4.84,10.48,8.708,5.7,1.772,4.594,4928.858
"MI",2024-12-16,9.82748201438849,10.52,5.48,10.484,9.036,5.04,1.448,4.76,4933.618
"MI",2024-12-17,9.80875,10.56,6.28,10.54,9.186,4.28,1.354,4.863,4938.481
"MI",2024-12-18,10.5408333333333,11.96,10.08,10.69,10.28,1.88,0.410000000000002,5.485,4943.966
"MI",2024-12-19,10.1573333333333,10.56,7.38,10.54,9.944,3.18,0.596,5.242,4949.208
"MI",2024-12-20,10.1525874125874,10.54,8.7,10.52,9.92,1.84,0.6,5.22,4954.428
"MI",2024-12-21,10.14,10.42,9.58,10.36,9.794,0.84,0.565999999999999,5.077,4959.505
"MI",2024-12-22,10.1413986013986,10.46,9.82,10.44,9.9,0.640000000000001,0.539999999999999,5.17,4964.675
"MI",2024-12-23,10.0994444444444,10.5,9.68,10.434,9.76,0.82,0.673999999999999,5.097,4969.772
"MI",2024-12-24,10.14,10.5,9.58,10.46,9.744,0.92,0.716000000000001,5.102,4974.874
"MI",2024-12-25,9.95916666666667,10.46,9.26,10.42,9.62,1.2,0.800000000000001,5.02,4979.894
"MI",2024-12-26,10.0288111888112,10.44,9.52,10.42,9.7,0.92,0.720000000000001,5.06,4984.954
"MI",2024-12-27,9.90517482517483,10.38,9.48,10.3,9.6,0.9,0.700000000000001,4.95,4989.904
"MI",2024-12-28,10.1442335766423,10.36,8.9,10.34,9.604,1.46,0.736000000000001,4.972,4994.876
"MI",2024-12-29,9.69755395683453,10.34,4.8,10.3,9.54,5.54,0.760000000000002,4.92,4999.796
"MI",2024-12-30,9.67185714285714,10.32,5.02,10.22,8.712,5.3,1.508,4.466,5004.262
"MI",2024-12-31,9.3473381294964,10.16,5,10.04,8.888,5.16,1.152,4.464,5008.726
"MI",NA,11.2643781942078,18.2,7.58,14.282,8.458,10.62,5.824,6.37,5015.096
"NR",2023-01-01,9.914375,10.37,8.36,10.35,9.26,2.01,1.09,4.805,4.805
"NR",2023-01-02,9.81356643356643,10.38,8.59,10.368,8.752,1.79,1.616,4.56,9.365
"NR",2023-01-03,9.815625,10.36,8.8,10.34,8.88,1.56,1.46,4.61,13.975
"NR",2023-01-04,9.86191489361702,10.42,7.81,10.38,9.04,2.61,1.34,4.71,18.685
"NR",2023-01-05,10.0597222222222,10.43,8.98,10.38,9.646,1.45,0.734,5.013,23.698
"NR",2023-01-06,10.1754166666667,10.43,9.57,10.407,9.91,0.859999999999999,0.497,5.1585,28.8565
"NR",2023-01-07,10.2113194444444,10.45,9.73,10.43,9.879,0.719999999999999,0.551,5.1545,34.011
"NR",2023-01-08,10.13125,10.42,9.54,10.4,9.735,0.880000000000001,0.665000000000001,5.0675,39.0785
"NR",2023-01-09,10.0980141843972,10.41,9.23,10.38,9.73,1.18,0.65,5.055,44.1335
"NR",2023-01-10,10.203661971831,10.41,9.45,10.4,9.81,0.960000000000001,0.59,5.105,49.2385
"NR",2023-01-11,10.2106818181818,10.45,9.62,10.41,9.792,0.83,0.618,5.101,54.3395
"NR",2023-01-12,10.2463768115942,10.43,9.86,10.4,10.07,0.57,0.33,5.235,59.5745
"NR",2023-01-13,10.3079020979021,10.4,10.14,10.38,10.25,0.26,0.130000000000001,5.315,64.8895
"NR",2023-01-14,10.3661029411765,10.53,10.21,10.48,10.25,0.319999999999999,0.23,5.365,70.2545
"NR",2023-01-15,10.2875524475524,10.38,10.08,10.36,10.18,0.300000000000001,0.18,5.27,75.5245
"NR",2023-01-16,10.1892366412214,10.41,9.54,10.34,9.96,0.870000000000001,0.379999999999999,5.15,80.6745
"NR",2023-01-17,10.1855244755245,10.41,9.59,10.32,10.06,0.82,0.26,5.19,85.8645
"NR",2023-01-18,9.97326388888889,10.34,7.52,10.29,9.379,2.82,0.911,4.8345,90.699
"NR",2023-01-19,9.65640845070422,10.26,6.04,10.24,8.95,4.22,1.29,4.595,95.294
"NR",2023-01-20,9.70377622377622,10.27,8.15,10.238,8.428,2.12,1.81,4.333,99.627
"NR",2023-01-21,9.57443661971831,10.23,8.13,10.18,8.571,2.1,1.609,4.3755,104.0025
"NR",2023-01-22,9.6202962962963,10.25,5.71,10.222,8.99,4.54,1.232,4.606,108.6085
"NR",2023-01-23,9.69431654676259,10.27,5.13,10.26,9.076,5.14,1.184,4.668,113.2765
"NR",2023-01-24,9.66429577464789,10.18,8.49,10.158,8.813,1.69,1.345,4.4855,117.762
"NR",2023-01-25,9.99853146853147,10.27,9.32,10.2,9.462,0.949999999999999,0.737999999999998,4.831,122.593
"NR",2023-01-26,10.0466666666667,10.35,9.7,10.2,9.9,0.65,0.299999999999999,5.05,127.643
"NR",2023-01-27,10.1090070921986,10.37,9.59,10.29,9.82,0.779999999999999,0.469999999999999,5.055,132.698
"NR",2023-01-28,9.86833333333333,10.24,8.21,10.19,9.51,2.03,0.68,4.85,137.548
"NR",2023-01-29,8.76666666666667,9.74,6.93,9.7,7.432,2.81,2.268,3.566,141.114
"NR",2023-01-30,9.14680555555556,9.82,7.18,9.8,7.752,2.64,2.048,3.776,144.89
"NR",2023-01-31,9.22180555555556,9.92,7.8,9.88,8.215,2.12,1.665,4.0475,148.9375
"NR",2023-02-01,9.31902777777778,9.92,7.64,9.87,8.307,2.28,1.563,4.0885,153.026
"NR",2023-02-02,9.21416666666667,9.91,8.04,9.847,8.3,1.87,1.547,4.0735,157.0995
"NR",2023-02-03,9.50188811188811,9.99,8.52,9.946,9.02,1.47,0.926,4.483,161.5825
"NR",2023-02-04,9.84485915492958,10.03,9.02,10.01,9.641,1.01,0.369,4.8255,166.408
"NR",2023-02-05,9.85041958041958,10.03,9.19,10.01,9.62,0.84,0.390000000000001,4.815,171.223
"NR",2023-02-06,9.82590277777778,10.29,8.79,10.09,9.54,1.5,0.550000000000001,4.815,176.038
"NR",2023-02-07,9.89298611111111,10.1,9.49,10.06,9.71,0.609999999999999,0.35,4.885,180.923
"NR",2023-02-08,9.62465277777778,10.01,8.26,9.99,9.243,1.75,0.747,4.6165,185.5395
"NR",2023-02-09,9.87676056338028,10.29,9.4,10.04,9.621,0.889999999999999,0.419,4.8305,190.37
"NR",2023-02-10,10.1220138888889,10.81,9.71,10.605,9.85,1.1,0.755000000000001,5.2275,195.5975
"NR",2023-02-11,10.0968055555556,10.86,9.7,10.63,9.85,1.16,0.780000000000001,5.24,200.8375
"NR",2023-02-12,9.97345323741007,10.52,9.57,10.344,9.71,0.949999999999999,0.633999999999999,5.027,205.8645
"NR",2023-02-13,9.78368794326241,10.14,8.38,10.04,9.4,1.76,0.639999999999999,4.72,210.5845
"NR",2023-02-14,9.33451388888889,9.59,8.67,9.52,9.09,0.92,0.43,4.305,214.8895
"NR",2023-02-15,9.41253623188406,9.79,7.78,9.753,8.929,2.01,0.824,4.341,219.2305
"NR",2023-02-16,9.449375,9.85,8.43,9.8,9.013,1.42,0.787000000000001,4.4065,223.637
"NR",2023-02-17,9.72574468085106,9.98,7.35,9.92,9.52,2.63,0.4,4.72,228.357
"NR",2023-02-18,9.72188811188811,10.12,7.95,10.02,9.49,2.17,0.529999999999999,4.755,233.112
"NR",2023-02-19,9.92789855072464,10.35,8.09,10.133,9.74,2.26,0.393000000000001,4.9365,238.0485
"NR",2023-02-20,9.94541353383459,10.66,9.03,10.07,9.824,1.63,0.246,4.947,242.9955
"NR",2023-02-21,9.53435714285714,10.36,6.43,10.031,9.2,3.93,0.831,4.6155,247.611
"NR",2023-02-22,9.2658041958042,9.87,8.02,9.84,8.626,1.85,1.214,4.233,251.844
"NR",2023-02-23,8.57028169014085,9.7,6.97,9.596,7.536,2.73,2.06,3.566,255.41
